tipo,nome,logradouro,bairro,municipio,estado,m²,quartos,banheiros,vagas,preco,preco do m²,Anunciante,latitude,longitude
Casa,Jardim Oriental,"Rua Pioneiro Arthur Carniato, 164 B",Jardim Oriental,Maringa,PR,124.57,3,0,2,620000.0,4977.12,Prado Imóveis,-23.3690909,-51.9437398
Casa,Jardim Pinheiros,"Rua Araucária, 614",Jardim Pinheiros,Maringa,PR,123.0,3,0,2,620000.0,5040.65,Inovelli Imóveis,-23.4081164,-51.8972038
Casa,Jardim Paris III,"Rua Quintiliano Diniz de Souza, 573",Jardim Paris III,Maringa,PR,120.0,3,0,2,620000.0,5166.67,Portal das Locacoes,-23.3863714,-51.9614673
Apartamento,Nishiyama,"Rua Piratininga, 75",Zona 01,Maringa,PR,108.0,2,0,1,620000.0,5740.74,Sergio Gatto Imóveis,-23.4249348,-51.9350198
Casa,Jardim Pinheiros,"Rua Sequoia, 84",Jardim Pinheiros,Maringa,PR,98.0,2,0,2,620000.0,6326.53,Dubai Imoveis,-23.4080268,-51.8985733
Apartamento,Porto Madero,"Rua Itapura, 420",Zona 03,Maringa,PR,83.0,3,0,1,620000.0,7469.88,Pedro Granado Imóveis,-23.4315971,-51.9211285
Apartamento,Villa Paradiso,"Rua Inhaúma, 789",Zona 03,Maringa,PR,83.0,3,0,2,620000.0,7469.88,Pedro Granado Imóveis,-23.4280752,-51.9258332
Apartamento,Lisboa,"Rua Monte Cáceros, 657",Zona 03,Maringa,PR,74.0,3,0,1,620000.0,8378.38,Lélo Imóveis,-23.4290366,-51.9258646
Apartamento,Torre Horacio Raccanello,"Avenida Advogado Horacio Raccanello Filho, 5450",Zona 07,Maringa,PR,74.0,2,0,1,620000.0,8378.38,Bruno Marinho,-23.418021,-51.9432386
Apartamento,Residencial Vila Bosque,"Rua Jaracatia, 248",Vila Bosque,Maringa,PR,69.0,3,0,2,620000.0,8985.51,Imobiliaria Alcajom,-23.4337796,-51.9263509
Casa,Zona 02,"Avenida Itororo, 1388",Zona 02,Maringa,PR,68.0,1,0,1,620000.0,9117.65,Soma Solucoes Imobiliarias,-23.4263677,-51.9432493
Apartamento,Residencial Unique Fg,"Rua Francisco Glicerio, 514",Zona 07,Maringa,PR,61.0,2,0,1,620000.0,10163.93,Granado Imoveis,-23.4133747,-51.9348015
Apartamento,Jose Goncalves,"Rua Marechal Floriano Peixoto, 938",Zona 07,Maringa,PR,60.38,2,0,1,620000.0,10268.3,Imobiliaria Alte,-23.4147216,-51.9314859
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,58.42,2,0,1,620155.12,10615.46,Bruno Marinho,-23.4466202,-51.9262233
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,60.05,2,0,1,621961.75,10357.4,Bruno Marinho,-23.4466202,-51.9262233
Apartamento,Atto Sette,"Rua Benjamin Constant, 492",Zona 07,Maringa,PR,68.9,2,0,1,622558.62,9035.68,Bruno Marinho,-23.4167866,-51.9432259
Apartamento,Atto Sette,"Rua Benjamin Constant, 492",Zona 07,Maringa,PR,68.9,2,0,1,622558.62,9035.68,Bruno Marinho,-23.4167866,-51.9432259
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,58.42,2,0,1,623242.25,10668.3,Bruno Marinho,-23.4466202,-51.9262233
Casa,Jardim Santa Rosa,"Rua Professora Maria Cleusa Milléo Romano, 747",Jardim Santa Rosa,Maringa,PR,152.0,3,0,3,625000.0,4111.84,Sândalo Imóveis,-23.4545887,-51.9598787
Casa,Jardim Dias II,"Rua Sebastião de Paula E Silva, 1420",Jardim Dias II,Maringa,PR,129.0,3,0,4,625000.0,4844.96,Toro Imóveis,-23.3788418,-51.9162599
Apartamento,Residencial Magnanti,"Rua Pioneiro Waldemar Lingiardi, 91",Jardim Cerro Azul,Maringa,PR,81.97,3,1,2,625000.0,7624.74,Benites & Gonzaga Imóveis,-23.4401095,-51.9371366
Apartamento,Portal dos Ipês,"Rua Guaritá, 751",Loteamento Malbec,Maringa,PR,70.0,3,0,2,625000.0,8928.57,TRB Imóveis,-23.437784,-51.9242188
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,58.42,2,0,1,626329.38,10721.15,Bruno Marinho,-23.4466202,-51.9262233
Apartamento,Greenpark,"Rua Itapura, 442",Zona 03,Maringa,PR,63.5,2,0,1,626816.0,9871.12,Imobiliaria Casa Nova,-23.4315971,-51.9211285
Apartamento,Green Park Residencial,"Rua Itapura, 442",Zona 03,Maringa,PR,63.5,2,0,1,627000.0,9874.02,Cordeiro Negocios Imobiliarios,-23.4315971,-51.9211285
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,60.05,2,0,1,628308.25,10463.08,Bruno Marinho,-23.4466202,-51.9262233
Apartamento,Ed. Arthur Thomás,"Rua Arthur Thomas, 259",Zona 01,Maringa,PR,116.0,3,0,1,629000.0,5422.41,Imovelcenter,-23.4249689,-51.935653
Apartamento,Porto do Sol,"Rua Marechal Deodoro, 1167",Zona 07,Maringa,PR,113.0,3,0,2,629000.0,5566.37,Évora Consultoria Imobiliária,-23.4166548,-51.9282453
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,58.42,2,0,1,629416.5,10773.99,Bruno Marinho,-23.4466202,-51.9262233
Casa,Zona 08,"Travessa Japurá, 41",Zona 08,Maringa,PR,222.17,3,0,1,630000.0,2835.67,Imobiliária Paiaguás,-23.4378239,-51.9098933
Casa,Jardim Alvorada,"Rua Maranhão, 436",Jardim Alvorada,Maringa,PR,211.19,3,0,3,630000.0,2983.1,Sampaio Corretor de Imóveis,-23.397865,-51.9231787
Casa,Zona 07,"Rua Santo Antônio, 931",Zona 07,Maringa,PR,180.0,3,0,4,630000.0,3500.0,Donizeti Corretor de Imóveis,-23.4111648,-51.9280973
Casa,Jardim Oásis,"Rua Rio Tigre, 82",Jardim Oásis,Maringa,PR,174.04,3,0,3,630000.0,3619.86,Imobiliária Silvio Iwata,-23.3997171,-51.9040665
Casa,Jardim Paulista,"Rua Pioneiro José Borin, 761",Jardim Paulista,Maringa,PR,170.0,4,0,2,630000.0,3705.88,7House Imóveis,-23.4074251,-51.8709951
Casa,Vila Nova,"Rua Simon Bolívar, 366",Vila Nova,Maringa,PR,164.75,2,0,1,630000.0,3823.98,Imobiliária Morada do Sol,-23.4254327,-51.9036104
Casa,Parque Residencial Tuiuti,"Rua Rio Barreiro, 690",Parque Residencial Tuiuti,Maringa,PR,156.0,3,0,3,630000.0,4038.46,Lélo Imóveis,-23.3995827,-51.8980455
Casa,Parque das Laranjeiras,"Rua Pioneiro José Arduim, 45",Parque das Laranjeiras,Maringa,PR,155.0,3,0,2,630000.0,4064.52,Shimizu Imóveis,-23.3888666,-51.9633762
Casa,Zona 07,"Rua José Clemente, 958",Zona 07,Maringa,PR,148.0,3,0,2,630000.0,4256.76,Pedro Granado Imóveis,-23.4148555,-51.941411
Casa,Jardim Alvorada,"Rua Roberto Simonsen, 158",Jardim Alvorada,Maringa,PR,140.0,3,0,2,630000.0,4500.0,Pedro Granado Imóveis,-23.3919898,-51.9205457
Casa,Vila Nova,"Rua Simon Bolívar, 366",Vila Nova,Maringa,PR,138.14,3,0,1,630000.0,4560.59,Shimizu Imóveis,-23.4254327,-51.9036104
Casa,Zona 07,"Avenida Doutor Mário Clapier Urbinati, 407",Zona 07,Maringa,PR,136.0,3,2,3,630000.0,4632.35,Lélo Imóveis,-23.4061787,-51.9452784
Casa,Vila Morangueira,"Rua Mário Monteschio, 601",Vila Morangueira,Maringa,PR,135.0,3,0,2,630000.0,4666.67,Lélo Imóveis,-23.4092171,-51.9205694
Casa,Zona 08,"Rua Umuarama, 398",Zona 08,Maringa,PR,135.0,4,0,5,630000.0,4666.67,Imobiliária Sandri,-23.442882,-51.9111286
Apartamento,Manaíra,"Rua Campos Sales, 664",Zona 07,Maringa,PR,129.0,4,0,1,630000.0,4883.72,Granado Imóveis,-23.4181573,-51.9558685
Casa,Jardim Munique,"Rua Goro Shima, 362",Jardim Munique,Maringa,PR,128.0,3,0,2,630000.0,4921.88,Moraes e Moraes Negócios imobiliários,-23.3714043,-51.9613892
Casa,Zona 08,"Rua Ponta Grossa, 569",Zona 08,Maringa,PR,127.0,3,0,2,630000.0,4960.63,MAGNANI IMOVEIS LTDA,-23.43479,-51.9092611
Casa,Parque Industrial 200,"Rodovia Pr-317, 737",Parque Industrial 200,Maringa,PR,125.0,3,0,2,630000.0,5040.0,Tiago Oliveira Corretor de Imóveis,-23.3572666,-51.8997056
Apartamento,Dom Pedro I,"Avenida Xv de Novembro, 1124",Zona 01,Maringa,PR,124.0,3,0,1,630000.0,5080.65,Prado Imóveis,-23.4236771,-51.9391805
Casa,Vila Morangueira,"Rua Bolívar, 45",Vila Morangueira,Maringa,PR,114.0,2,0,3,630000.0,5526.32,Bruno Marinho,-23.4098438,-51.9185341
Apartamento,Barcelona,"Rua Libero Badaro, 139",Zona 07,Maringa,PR,108.92,3,0,1,630000.0,5784.06,Shimizu Imoveis,-23.4126096,-51.9347696
Casa,Jardim Tropical,"Rua das Laranjeiras, 38",Jardim Tropical,Maringa,PR,108.0,3,0,1,630000.0,5833.33,Granado Imóveis,-23.3973999,-51.960761
Casa,Residencial Moreschi,"Rua Argentino Moreschi, 93",Residencial Moreschi,Maringa,PR,105.0,2,0,2,630000.0,6000.0,Prado Imóveis,-23.4025612,-51.9514468
Casa,Jardim Tóquio,"Rua Pioneiro Germano Ilebrande, 68.",Jardim Tóquio,Maringa,PR,99.0,1,0,2,630000.0,6363.64,Toro Imóveis,-23.3793567,-51.9262372
Casa,Zona 08,"Travessa Japurá, 190",Zona 08,Maringa,PR,80.0,2,0,2,630000.0,7875.0,Imobiliária Paiaguás,-23.4378239,-51.9098933
Apartamento,Brisas Bella Citta,"Avenida Londrina, 934",Zona 08,Maringa,PR,75.0,3,2,2,630000.0,8400.0,Bellakaza Negócios Imobiliários,-23.4335972,-51.9101972
Apartamento,Vivace Residence Club,"Avenida Itororo, 1388",Zona 02,Maringa,PR,74.15,2,0,2,630000.0,8496.29,Prado Imoveis,-23.4263677,-51.9432493
Casa,Jardim Aclimacao,"Rua Ernesto Mariucci, 366",Jardim Aclimacao,Maringa,PR,58.0,2,0,2,630000.0,10862.07,Soma Solucoes Imobiliarias,-23.4453286,-51.9186265
Casa,Zona 01 Centro,"Rua Neo Alves Martins, 2213",Zona 01,Maringa,PR,45.0,1,0,1,630479.0,14010.64,MAGNANI IMOVEIS LTDA,-23.4227817,-51.9382446
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,60.05,2,0,1,631953.06,10523.78,Bruno Marinho,-23.4466202,-51.9262233
Casa,Vila Morangueira,"Rua Bolívar, 45",Vila Morangueira,Maringa,PR,115.0,3,0,2,632000.0,5495.65,Soma Soluções Imobiliárias,-23.4098438,-51.9185341
Apartamento,Imperium Park Residence,"Rua Moscados, 150",Vila Marumby,Maringa,PR,79.51,3,0,1,632000.0,7948.69,Imobiliaria Morada do Sol,-23.450006,-51.9260395
Casa,Jardim Imperial,"Rua Vale do Sol, 53",Jardim Imperial,Maringa,PR,238.13,4,0,5,632100.0,2654.43,Imobiliária Alte,-23.3928044,-51.9339234
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,58.42,2,0,1,632503.69,10826.83,Bruno Marinho,-23.4466202,-51.9262233
Casa,Parque das Bandeiras,"Rua das Seringueiras, 673 - A",Parque das Bandeiras,Maringa,PR,108.59,3,0,3,633000.0,5829.27,Beltrame Imóveis,-23.386988,-51.9378623
Apartamento,Yaos Residencial,"Rua Marechal Deodoro, 1322",Zona 07,Maringa,PR,49.53,2,0,1,633500.0,12790.23,Bruno Marinho,-23.4166548,-51.9282453
Apartamento,Avanti,"Rua Maringá, 583",Jardim Aclimação,Maringa,PR,65.0,3,0,1,633690.0,9749.08,MAGNANI IMOVEIS LTDA,-23.4477047,-51.9155269
Apartamento,Calefi Home Club,"Rua Vasco da Gama, 139",Vila Marumby,Maringa,PR,72.49,2,0,1,634339.0,8750.71,Bruno Marinho,-23.4452497,-51.9279409
Casa,Zona 01 Centro,"Rua Piratininga, 322",Zona 01,Maringa,PR,44.0,1,0,1,634491.0,14420.25,Fujimóveis Empreendimentos Imobiliários,-23.4214633,-51.9347263
Apartamento,Neo House,"Rua Neo Alves Martins, 2143",Zona 01,Maringa,PR,44.26,1,0,1,634491.25,14335.55,Bruno Marinho,-23.4227817,-51.9382446
Casa,Jardim Paulista III,"Rua Ana Coronado Marquioto, 849",Jardim Paulista III,Maringa,PR,161.99,3,0,2,635000.0,3920.0,Tarobá Imóveis,-23.4051606,-51.8711523
Casa,Jardim Pilar,"Rua Enoc Mendonça, 348",Jardim Pilar,Maringa,PR,136.0,3,3,2,635000.0,4669.12,Pedro Granado Imóveis,-23.3763622,-51.964802
Casa,Jardim Monte Rei,"Rua Pioneira Luíza Davoglio Bortolatto, 788",Jardim Monte Rei,Maringa,PR,123.0,3,0,2,635000.0,5162.6,Internegócios,-23.3788322,-51.9537248
Casa,Jardim Universo,"Rua Joaquim Mendonça, 725",Jardim Universo,Maringa,PR,105.0,3,0,3,635000.0,6047.62,Shimizu Imóveis,-23.456934,-51.9385865
Casa,Jardim Universo,"Rua Joaquim Mendonça, 727",Jardim Universo,Maringa,PR,105.0,3,0,3,635000.0,6047.62,Shimizu Imóveis,-23.456934,-51.9385865
Apartamento,Imperium Park Residence,"Rua Moscados, 150",Vila Marumby,Maringa,PR,79.98,3,0,2,635000.0,7939.48,Silvio Iwata Prime,-23.450006,-51.9260395
Apartamento,Imperium Park Residence,"Rua Moscados, 150",Vila Marumby,Maringa,PR,79.98,3,0,2,635000.0,7939.48,Imobiliaria Silvio Iwata,-23.450006,-51.9260395
Apartamento,Brisas Bella Citta,"Avenida Londrina, 934",Zona 08,Maringa,PR,75.69,2,0,2,635000.0,8389.48,Opcao Imoveis,-23.4335972,-51.9101972
Apartamento,Atto Sette,"Rua Benjamin Constant, 492",Zona 07,Maringa,PR,68.9,2,0,1,635009.81,9216.4,Bruno Marinho,-23.4167866,-51.9432259
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,58.42,2,0,1,635590.81,10879.68,Bruno Marinho,-23.4466202,-51.9262233
Apartamento,Villa Serena,"Rua Carlos Meneghetti, 201",Jardim Cerro Azul,Maringa,PR,71.23,3,0,1,636000.0,8928.82,Bruno Marinho,-23.4394277,-51.9378232
Apartamento,Villa Serena Residence,"Rua Carlos Meneghetti, 257",Jardim Cerro Azul,Maringa,PR,71.23,3,0,1,636000.0,8928.82,TRB Imoveis,-23.4394277,-51.9378232
Apartamento,Duetto - Yticon,"Avenida Maua, 2418",Zona 03,Maringa,PR,64.0,2,0,2,636562.0,9946.28,Opcao Imoveis,-23.420347,-51.9281845
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,58.42,2,0,1,638677.94,10932.52,Bruno Marinho,-23.4466202,-51.9262233
Casa,Zona 03,"Rua Marcílio Dias, 1162",Zona 03,Maringa,PR,74.0,3,0,2,639000.0,8635.14,Imobiliaria Zanoni,-23.4265309,-51.9216837
Casa,Jardim Oriental,"Rua Yodomu Yugeta, 330",Jardim Oriental,Maringa,PR,150.0,3,0,2,640000.0,4266.67,Dubai Imoveis,-23.3705812,-51.9408712
Casa,Jardim Paris,"Rua Topázio, 1758",Jardim Paris,Maringa,PR,144.0,3,0,4,640000.0,4444.44,Pedro Granado Imóveis,-23.3859273,-51.9494234
Casa,Bom Jardim,"Rua Pioneiro Alexandre Bulla, 34",Bom Jardim,Maringa,PR,143.0,3,2,2,640000.0,4475.52,Pedro Granado Imóveis,-23.4123047,-51.8835917
Casa,Jardim Oriental,"Rua Ivonete Aparecida Ribeiro Matos, 100",Jardim Oriental,Maringa,PR,138.5,3,0,2,640000.0,4620.94,Casa do Corretor de Maringá,-23.3672797,-51.9424524
Apartamento,Apiacás,"Rua Marquês de Abrantes, 250",Zona 07,Maringa,PR,138.18,3,0,2,640000.0,4631.64,Proposta Consultoria de Imóveis,-23.4107511,-51.9458805
Casa,Jardim Tabaete,"Rua Tabaetê, 280",Jardim Tabaete,Maringa,PR,128.0,3,0,2,640000.0,5000.0,Pedro Granado Imóveis,-23.4466202,-51.9262233
Casa,Jardim Oriental,"Rua Pioneiro Augusto Palma, 71-A",Jardim Oriental,Maringa,PR,123.87,3,0,3,640000.0,5166.71,Imobiliária Alte,-23.3703547,-51.9420035
Casa,Jardim Dias II,"Rua Sindicalista Antônio Luiz de Jesus, 48",Jardim Dias II,Maringa,PR,121.78,3,0,2,640000.0,5255.38,Massaru Imóveis,-23.3784959,-51.9180467
Casa,Bom Jardim,"Rua Pioneiro Alexandre Bulla, 34",Bom Jardim,Maringa,PR,115.0,3,2,2,640000.0,5565.22,Pedro Granado Imoveis,-23.4123047,-51.8835917
Apartamento,Residencial Bertioga Zona 07,"Rua Líbero Badaró, 229",Zona 07,Maringa,PR,109.0,3,0,1,640000.0,5871.56,Moraes e Moraes Negócios imobiliários,-23.4126096,-51.9347696
Casa,Jardim Vitória,"Rua Jacarandá, 62",Jardim Vitória,Maringa,PR,103.0,3,0,2,640000.0,6213.59,Haraki Imóveis,-23.3835632,-51.9369232
Casa,Jardim Lucianópolis,"Rua Duartina, 638",Jardim Lucianópolis,Maringa,PR,97.1,2,0,2,640000.0,6591.14,Marutaka Gestor Imobiliário,-23.4075542,-51.9579559
Apartamento,Portal Elyon,"Avenida Doutor Gastão Vidigal, 2268",Jardim Leblon,Maringa,PR,82.0,3,0,1,640000.0,7804.88,Rodrigo Real Beraldo Corretor de Imóveis,-23.4565287,-51.9180597
Apartamento,Residencial Dunas,"Rua Martin Afonso, 1210",Jardim Novo Horizonte,Maringa,PR,68.0,2,0,1,640000.0,9411.76,Dubai Imóveis,-23.4433937,-51.9356972
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,60.05,2,0,1,640469.31,10665.6,Bruno Marinho,-23.4466202,-51.9262233
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,58.42,2,0,1,640469.31,10963.19,Bruno Marinho,-23.4466202,-51.9262233
Apartamento,Atto Sette,"Rua Benjamin Constant, 492",Zona 07,Maringa,PR,66.25,2,0,1,641372.25,9681.09,Bruno Marinho,-23.4167866,-51.9432259
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,58.42,2,0,1,641765.06,10985.37,Bruno Marinho,-23.4466202,-51.9262233
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,58.42,2,0,1,643642.62,11017.5,Bruno Marinho,-23.4466202,-51.9262233
Apartamento,Residencial Avanti,"Rua Maringá, 182",Jardim Aclimação,Maringa,PR,65.0,2,2,1,644840.0,9920.62,Lélo Imóveis,-23.4477047,-51.9155269
Casa,Jardim Paris,"Rua Nilo Polo Ferrato, 164",Jardim Paris,Maringa,PR,105.0,3,0,2,645000.0,6142.86,MZ & Associados,-23.3859132,-51.9553001
Casa,Jardim Paris,"Rua Nilo Polo Ferrato, 164",Jardim Paris,Maringa,PR,105.0,2,0,1,645000.0,6142.86,Bruno Marinho,-23.3859132,-51.9553001
Casa,Jardim Paris,"Rua Nilo Polo Ferrato, 162",Jardim Paris,Maringa,PR,104.32,3,0,2,645000.0,6182.9,Prado Imóveis,-23.3859132,-51.9553001
Casa,Jardim Paris,"Rua Antônio Brambilla, 100",Jardim Paris,Maringa,PR,104.32,3,0,2,645000.0,6182.9,Casa do Corretor de Maringá,-23.3853425,-51.9525532
Apartamento,Residencial Parque Itororó,"Rua Monsenhor Kimura, 537",Vila Cleópatra,Maringa,PR,87.0,3,0,1,645000.0,7413.79,Haraki Imóveis,-23.4378151,-51.9350331
Casa,Vila Cleópatra,"Rua Monsenhor Kimura, 537",Vila Cleópatra,Maringa,PR,86.0,3,0,1,645000.0,7500.0,Ingaville Imóveis,-23.4378151,-51.9350331
Apartamento,Parque Itororo,"Rua Monsenhor Kimura, 537",Vila Cleopatra,Maringa,PR,86.0,3,0,1,645000.0,7500.0,Z7 Imoveis,-23.4378151,-51.9350331
Apartamento,Yaos Residencial,"Rua Marechal Deodoro, 1322",Zona 07,Maringa,PR,50.06,2,0,1,645700.0,12898.52,Bruno Marinho,-23.4166548,-51.9282453
Apartamento,Aerie | Plaenge,"Avenida Londrina, 702",Zona 08,Maringa,PR,71.0,2,0,2,646760.0,9109.3,La Bela Vista Imoveis,-23.4335972,-51.9101972
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,60.05,2,0,1,646815.88,10771.29,Bruno Marinho,-23.4466202,-51.9262233
Casa,Zona 06,"Rua Rui Barbosa, 1893",Zona 06,Maringa,PR,266.0,3,1,1,648000.0,2436.09,Lélo Imóveis,-23.4180645,-51.957958
Casa,Jardim Oriental,"Rua Dalila da Silva Rios, 69",Jardim Oriental,Maringa,PR,140.0,3,0,2,648000.0,4628.57,Soma Soluções Imobiliárias,-23.3691441,-51.942116
Casa,Zona 07,"Rua São Pedro, 2259",Zona 07,Maringa,PR,233.0,3,0,1,649000.0,2785.41,Granado Imóveis,-23.415445,-51.9184876
Casa,Jardim Paris,"Rua Paulo Jorge Carolino, 981",Jardim Paris,Maringa,PR,161.0,3,0,4,649000.0,4031.06,Ingamax Imoveis,-23.3870729,-51.94932
Casa,Jardim Oriental,"Rua Francisco Jorge Ribeiro, 140",Jardim Oriental,Maringa,PR,134.0,3,0,2,649000.0,4843.28,Casa Ingá Negócios Imobiliários Ltda,-23.3658716,-51.9425709
Casa,Parque das Grevíleas,"Rua Peroíbe, 373",Parque das Grevíleas,Maringa,PR,119.0,3,0,2,649000.0,5453.78,Fujimóveis Empreendimentos Imobiliários,-23.3882223,-51.9296502
Casa,Jardim Itália,"Rua Pioneira Victalina Delfante Castanha, 34",Jardim Itália,Maringa,PR,116.0,3,0,2,649000.0,5594.83,7House Imóveis,-23.4517204,-51.9457246
Casa,Jardim Monte Carlo,"Rua Pioneiro Marcelino Leonardo, 758",Jardim Monte Carlo,Maringa,PR,107.91,3,0,2,649000.0,6014.27,Medeiros Imobiliária,-23.4098707,-51.9600341
Casa,Jardim Paris,"Rua Pioneiro Aníbal Borin, 100",Jardim Paris,Maringa,PR,107.0,3,0,2,649000.0,6065.42,Casa do Corretor de Maringá,-23.3826979,-51.9529426
Casa,Jardim Paris,"Rua Pioneiro Aníbal Borin, 587",Jardim Paris,Maringa,PR,106.64,3,0,2,649000.0,6085.9,7House Imóveis,-23.3826979,-51.9529426
Casa,Jardim Paris,"Rua Pioneiro Aníbal Borin, 587",Jardim Paris,Maringa,PR,106.0,3,0,2,649000.0,6122.64,Jhony Cresio Imóveis,-23.3826979,-51.9529426
Casa,Jardim Imperial,"Rua Netuno, 277",Jardim Imperial II,Maringa,PR,104.0,3,0,2,649000.0,6240.38,MZ & Associados,-23.3957257,-51.9363981
Apartamento,Real Park,"Avenida Bento Munhoz da Rocha Netto, 421",Zona 07,Maringa,PR,79.77,3,2,1,649000.0,8135.89,Imobiliária Silvio Iwata,-23.4176462,-51.9192089
Apartamento,Real Park,"Avenida Bento Munhoz da Rocha Netto, 421",Zona 07,Maringa,PR,79.77,3,0,1,649000.0,8135.89,Silvio Iwata Prime,-23.4176462,-51.9192089
Casa,Jardim Parque do Horto,"Rua Pioneira Nair dos Santos Tavares, 76",Jardim Parque do Horto,Maringa,PR,146.0,3,2,2,649900.0,4451.37,Granado Imóveis,-23.4388476,-51.9646895
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,60.05,2,0,1,649989.19,10824.13,Bruno Marinho,-23.4466202,-51.9262233
Apartamento,Flow Home,"Rua Tabaete, 326",Jardim Tabaete,Maringa,PR,58.42,2,0,1,649989.19,11126.14,Bruno Marinho,-23.4466202,-51.9262233
Casa,Parque das Laranjeiras,"Rua Tunas, 360",Parque das Laranjeiras,Maringa,PR,400.0,4,0,3,650000.0,1625.0,Marilene Insaurralde,-23.388271,-51.9580647
Casa,Jardim Paris,"Rua Antônio Brambilla, 439",Jardim Paris,Maringa,PR,350.0,3,0,5,650000.0,1857.14,HERA IMOBILIÁRIA,-23.3853425,-51.9525532
Casa,Zona 02,"Rua Fernandes Vieira, 832",Zona 02,Maringa,PR,335.0,3,0,2,650000.0,1940.3,Antenor Imóveis,-23.4351698,-51.9342935
Casa,Vila Morangueira,"Rua Trinidad, 434",Vila Morangueira,Maringa,PR,244.0,3,0,6,650000.0,2663.93,Pedro Granado Imóveis,-23.4167253,-51.9134118
Casa,Jardim Imperial,"Rua Vale do Sol, 53",Jardim Imperial,Maringa,PR,238.13,5,0,3,650000.0,2729.6,Marutaka Gestor Imobiliário,-23.3928044,-51.9339234
Casa,Vila Morangueira,"Rua Quito, 1228",Vila Morangueira,Maringa,PR,230.0,4,0,2,650000.0,2826.09,Amarildo Neves de Lara,-23.4144839,-51.9085174
Casa,Jardim da Glória,"Avenida 7 de Setembro, 360",Jardim da Glória,Maringa,PR,220.0,2,0,2,650000.0,2954.55,Imobiliária Daros,-23.4139621,-51.8948537
Casa,Vila Esperança,"Avenida Pioneiro Alício Arantes Campolina, 219",Vila Esperança,Maringa,PR,212.0,3,0,2,650000.0,3066.04,Moraes e Moraes Negócios imobiliários,-23.4029281,-51.930464
Casa,Jardim Alvorada,"Rua Gino Merigo, 819-A",Jardim Alvorada,Maringa,PR,210.0,3,0,2,650000.0,3095.24,Sândalo Imóveis,-23.4005792,-51.9222725
Casa,Jardim da Glória,"Avenida Guaiapó, 2589",Jardim da Glória,Maringa,PR,195.0,3,0,2,650000.0,3333.33,Imobiliária Silvio Iwata,-23.4146899,-51.8956634
Casa,Jardim Novo Horizonte,"Rua Martin Afonso, 1217",Jardim Novo Horizonte,Maringa,PR,194.0,4,0,2,650000.0,3350.52,Bonny Imoveis,-23.4433937,-51.9356972
Casa,Jardim Ipanema,"Rua Adão Elói Trojan, 206",Jardim Ipanema,Maringa,PR,188.0,3,0,2,650000.0,3457.45,Pedro Granado Imóveis,-23.4583534,-51.920759
Casa,Jardim Paris,"Rua Ângelo Favaretto, 276",Jardim Paris,Maringa,PR,185.0,4,0,3,650000.0,3513.51,Moraes e Moraes Negócios imobiliários,-23.3841957,-51.950502
Casa,Jardim Tóquio,"Rua Fernando César Menezes Nagib Neme, 184",Jardim Tóquio,Maringa,PR,183.35,4,0,2,650000.0,3545.13,Massaru Imóveis,-23.3884726,-51.9237478
Casa,Jardim dos Pássaros,"Rua Eurilemos, 431",Jardim dos Pássaros,Maringa,PR,182.0,4,0,4,650000.0,3571.43,Soma Soluções Imobiliárias,-23.4013173,-51.975263
Casa,Jardim Santa Helena,"Rua Rubelita, 63",Jardim Santa Helena,Maringa,PR,182.0,3,0,2,650000.0,3571.43,Tarobá Imóveis,-23.3881608,-51.9537013
Casa,Conjunto Residencial Cidade Alta,"Rua Antônio Maria, 205",Conjunto Residencial Cidade Alta,Maringa,PR,182.0,3,0,4,650000.0,3571.43,José Granado Imóveis,-23.4646618,-51.9173079
Casa,Conjunto Residencial Parigot de Souza,"Rua Itapuã, 263",Conjunto Residencial Parigot de Souza,Maringa,PR,170.0,3,0,3,650000.0,3823.53,Imobiliaria Zanoni,-23.4168768,-51.8839266
Casa,Jardim Alvorada,"Rua Dona Leonor de Held, 110",Jardim Alvorada,Maringa,PR,164.74,3,0,3,650000.0,3945.61,Cedrun Patrimonial,-23.3997299,-51.9261465
